ts,symbol,event_type,last_px,last_sz,side,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3,bid_px_4,bid_sz_4,ask_px_4,ask_sz_4,bid_px_5,bid_sz_5,ask_px_5,ask_sz_5,bid_px_6,bid_sz_6,ask_px_6,ask_sz_6,bid_px_7,bid_sz_7,ask_px_7,ask_sz_7,bid_px_8,bid_sz_8,ask_px_8,ask_sz_8,bid_px_9,bid_sz_9,ask_px_9,ask_sz_9,bid_px_10,bid_sz_10,ask_px_10,ask_sz_10
227800000000,000001.SZ,quote,10.077933,330,1,10.062896,4328,10.092969,4796,10.052896,2125,10.102969,947,10.042896,3913,10.112969,1704,10.032896,3987,10.122969,2883,10.022896,3821,10.132969,3216,10.012896,4612,10.142969,4857,10.002896,4593,10.152969,1953,9.992896,2692,10.162969,2694,9.982896,2961,10.172969,3685,9.972896,2486,10.182969,1172
227900000000,000001.SZ,quote,10.075786,2394,-1,10.059547,851,10.092026,1915,10.049547,4256,10.102026,3004,10.039547,2512,10.112026,862,10.029547,4724,10.122026,1254,10.019547,1155,10.132026,1673,10.009547,1633,10.142026,811,9.999547,1988,10.152026,1106,9.989547,3295,10.162026,1289,9.979547,1634,10.172026,4659,9.969547,3399,10.182026,1141
228000000000,000001.SZ,quote,10.074048,362,1,10.057971,2881,10.090125,1386,10.047971,3676,10.100125,3219,10.037971,1853,10.110125,2383,10.027971,4502,10.120125,564,10.017971,510,10.130125,4902,10.007971,4202,10.140125,4580,9.997971,4400,10.150125,3545,9.987971,1133,10.160125,941,9.977971,878,10.170125,2184,9.967971,1941,10.180125,1797
228100000000,000001.SZ,quote,10.076832,3997,-1,10.061384,2850,10.092279,4303,10.051384,4673,10.102279,2850,10.041384,2464,10.112279,1816,10.031384,3991,10.122279,4331,10.021384,2601,10.132279,4857,10.011384,3036,10.142279,3958,10.001384,2729,10.152279,2295,9.991384,1135,10.162279,1006,9.981384,2210,10.172279,1649,9.971384,2288,10.182279,2400
228200000000,000001.SZ,quote,10.0771,2999,1,10.059788,2488,10.094412,4158,10.049788,4060,10.104412,4441,10.039788,2434,10.114412,951,10.029788,3412,10.124412,4989,10.019788,3308,10.134412,4907,10.009788,1925,10.144412,1132,9.999788,3963,10.154412,2774,9.989788,3295,10.164412,3937,9.979788,4968,10.174412,1716,9.969788,1635,10.184412,2723
228300000000,000001.SZ,quote,10.075336,754,-1,10.056044,3414,10.094629,3495,10.046044,4607,10.104629,4610,10.036044,4757,10.114629,2101,10.026044,1879,10.124629,2187,10.016044,671,10.134629,4409,10.006044,4951,10.144629,1478,9.996044,2689,10.154629,1409,9.986044,1545,10.164629,3202,9.976044,4328,10.174629,669,9.966044,3879,10.184629,4190
228400000000,000001.SZ,quote,10.077754,1627,1,10.062096,2577,10.093412,3314,10.052096,2961,10.103412,4341,10.042096,3169,10.113412,4088,10.032096,1068,10.123412,1344,10.022096,2388,10.133412,1402,10.012096,3562,10.143412,3901,10.002096,4812,10.153412,4485,9.992096,2227,10.163412,1459,9.982096,839,10.173412,1569,9.972096,2945,10.183412,1788
228500000000,000001.SZ,quote,10.077078,3616,-1,10.062712,2791,10.091443,4001,10.052712,4828,10.101443,2848,10.042712,3540,10.111443,4706,10.032712,2250,10.121443,1315,10.022712,602,10.131443,619,10.012712,2075,10.141443,3336,10.002712,3325,10.151443,4624,9.992712,4401,10.161443,1607,9.982712,3596,10.171443,2059,9.972712,2035,10.181443,4379
228600000000,000001.SZ,quote,10.076177,4121,-1,10.05747,1766,10.094885,3685,10.04747,3004,10.104885,2009,10.03747,1404,10.114885,554,10.02747,1917,10.124885,2427,10.01747,4095,10.134885,1830,10.00747,4729,10.144885,4983,9.99747,754,10.154885,4502,9.98747,2543,10.164885,4061,9.97747,3892,10.174885,3019,9.96747,4543,10.184885,842
228700000000,000001.SZ,quote,10.07545,2663,-1,10.05845,1458,10.09245,3815,10.04845,2688,10.10245,2307,10.03845,2463,10.11245,3330,10.02845,3891,10.12245,1675,10.01845,2047,10.13245,3230,10.00845,718,10.14245,1910,9.99845,1099,10.15245,1133,9.98845,1489,10.16245,4667,9.97845,4363,10.17245,543,9.96845,861,10.18245,533
228800000000,000001.SZ,quote,10.07269,1564,-1,10.053714,951,10.091667,3440,10.043714,2431,10.101667,1575,10.033714,1866,10.111667,848,10.023714,4938,10.121667,2425,10.013714,3443,10.131667,3641,10.003714,903,10.141667,4834,9.993714,4828,10.151667,748,9.983714,2887,10.161667,3978,9.973714,3637,10.171667,1080,9.963714,4161,10.181667,1454
228900000000,000001.SZ,quote,10.074705,854,1,10.062581,4351,10.086829,4895,10.052581,1985,10.096829,2659,10.042581,4315,10.106829,3387,10.032581,1316,10.116829,1497,10.022581,4490,10.126829,2068,10.012581,860,10.136829,3712,10.002581,3930,10.146829,3155,9.992581,977,10.156829,3800,9.982581,4718,10.166829,4848,9.972581,4617,10.176829,3490
229000000000,000001.SZ,quote,10.074478,417,-1,10.059041,4308,10.089914,2112,10.049041,1492,10.099914,3979,10.039041,662,10.109914,2454,10.029041,3353,10.119914,935,10.019041,1759,10.129914,3001,10.009041,3287,10.139914,627,9.999041,3726,10.149914,2132,9.989041,1537,10.159914,4293,9.979041,998,10.169914,3362,9.969041,1765,10.179914,2755
229100000000,000001.SZ,quote,10.076967,3601,1,10.059679,3071,10.094255,4032,10.049679,2955,10.104255,3625,10.039679,4897,10.114255,3905,10.029679,3603,10.124255,4324,10.019679,3748,10.134255,2583,10.009679,3872,10.144255,1483,9.999679,2777,10.154255,1858,9.989679,4637,10.164255,2998,9.979679,568,10.174255,642,9.969679,541,10.184255,610
229200000000,000001.SZ,quote,10.078988,3733,1,10.06611,2067,10.091866,4164,10.05611,4682,10.101866,2721,10.04611,4506,10.111866,1299,10.03611,641,10.121866,4388,10.02611,2468,10.131866,4658,10.01611,1960,10.141866,2060,10.00611,1978,10.151866,1706,9.99611,3163,10.161866,4941,9.98611,2326,10.171866,2328,9.97611,4439,10.181866,4002
229300000000,000001.SZ,quote,10.080671,1257,-1,10.061442,2427,10.099899,2700,10.051442,3199,10.109899,863,10.041442,1447,10.119899,3304,10.031442,2760,10.129899,1471,10.021442,4356,10.139899,4545,10.011442,3816,10.149899,3523,10.001442,4283,10.159899,4915,9.991442,3953,10.169899,4080,9.981442,1143,10.179899,846,9.971442,913,10.189899,792
229400000000,000001.SZ,quote,10.077785,806,-1,10.062973,4839,10.092597,3622,10.052973,1832,10.102597,2696,10.042973,4592,10.112597,2455,10.032973,2263,10.122597,2188,10.022973,2968,10.132597,4663,10.012973,1198,10.142597,2836,10.002973,959,10.152597,1551,9.992973,3733,10.162597,3685,9.982973,2345,10.172597,1206,9.972973,3121,10.182597,3347
229500000000,000001.SZ,quote,10.078585,491,-1,10.061176,4623,10.095993,4439,10.051176,3535,10.105993,4581,10.041176,3272,10.115993,4275,10.031176,3191,10.125993,1307,10.021176,2236,10.135993,1398,10.011176,4669,10.145993,2329,10.001176,1612,10.155993,2077,9.991176,4523,10.165993,944,9.981176,4903,10.175993,2800,9.971176,2749,10.185993,2598
229600000000,000001.SZ,quote,10.077914,2718,-1,10.058451,1363,10.097376,2122,10.048451,4937,10.107376,1217,10.038451,2503,10.117376,4649,10.028451,3505,10.127376,2943,10.018451,1394,10.137376,4998,10.008451,3028,10.147376,1949,9.998451,2349,10.157376,1817,9.988451,3800,10.167376,2792,9.978451,3147,10.177376,4215,9.968451,876,10.187376,1038
229700000000,000001.SZ,quote,10.077733,3776,-1,10.059254,2372,10.096213,4490,10.049254,811,10.106213,1047,10.039254,886,10.116213,3958,10.029254,3460,10.126213,2077,10.019254,3790,10.136213,862,10.009254,3334,10.146213,2912,9.999254,4484,10.156213,1179,9.989254,2006,10.166213,4374,9.979254,2408,10.176213,1147,9.969254,811,10.186213,4874
229800000000,000001.SZ,quote,10.075668,4036,1,10.060563,3068,10.090773,3927,10.050563,502,10.100773,4057,10.040563,680,10.110773,2963,10.030563,1448,10.120773,4640,10.020563,4052,10.130773,3680,10.010563,587,10.140773,3444,10.000563,3647,10.150773,3800,9.990563,1321,10.160773,1195,9.980563,2030,10.170773,1562,9.970563,1212,10.180773,642
229900000000,000001.SZ,quote,10.07859,3628,1,10.064084,2297,10.093096,3457,10.054084,2445,10.103096,683,10.044084,4539,10.113096,3135,10.034084,2328,10.123096,2123,10.024084,3591,10.133096,2123,10.014084,1424,10.143096,2645,10.004084,1602,10.153096,4609,9.994084,3842,10.163096,1273,9.984084,4727,10.173096,3811,9.974084,1483,10.183096,4390
230000000000,000001.SZ,quote,10.077509,3638,-1,10.062351,2550,10.092666,3098,10.052351,2751,10.102666,3629,10.042351,2791,10.112666,1889,10.032351,1913,10.122666,734,10.022351,3908,10.132666,1754,10.012351,3271,10.142666,3310,10.002351,4831,10.152666,2471,9.992351,946,10.162666,588,9.982351,2123,10.172666,3364,9.972351,4880,10.182666,983
230100000000,000001.SZ,quote,10.078492,3868,1,10.060828,3823,10.096156,2512,10.050828,2580,10.106156,2874,10.040828,1293,10.116156,821,10.030828,4652,10.126156,4741,10.020828,3350,10.136156,2404,10.010828,2877,10.146156,4975,10.000828,2466,10.156156,1199,9.990828,2027,10.166156,4109,9.980828,1840,10.176156,4209,9.970828,4124,10.186156,4645
230200000000,000001.SZ,quote,10.080192,4168,-1,10.065884,1627,10.094501,4611,10.055884,1147,10.104501,1228,10.045884,3663,10.114501,4381,10.035884,1204,10.124501,4522,10.025884,4202,10.134501,1268,10.015884,1476,10.144501,555,10.005884,2350,10.154501,2830,9.995884,856,10.164501,1929,9.985884,936,10.174501,4525,9.975884,2292,10.184501,4077
230300000000,000001.SZ,quote,10.077589,3827,1,10.063101,1364,10.092076,4380,10.053101,1043,10.102076,4612,10.043101,2728,10.112076,4829,10.033101,547,10.122076,647,10.023101,1009,10.132076,731,10.013101,625,10.142076,1239,10.003101,2365,10.152076,2456,9.993101,983,10.162076,1880,9.983101,1462,10.172076,2763,9.973101,4985,10.182076,650
230400000000,000001.SZ,quote,10.07612,867,-1,10.064056,1824,10.088184,1392,10.054056,3410,10.098184,1139,10.044056,1728,10.108184,4318,10.034056,4530,10.118184,1706,10.024056,2683,10.128184,2864,10.014056,2546,10.138184,4172,10.004056,3944,10.148184,2867,9.994056,3140,10.158184,3591,9.984056,1118,10.168184,4741,9.974056,3041,10.178184,3992
230500000000,000001.SZ,quote,10.076485,3158,-1,10.057369,2190,10.095601,3753,10.047369,3189,10.105601,4130,10.037369,3035,10.115601,4492,10.027369,864,10.125601,1354,10.017369,2887,10.135601,4721,10.007369,4279,10.145601,1472,9.997369,2016,10.155601,622,9.987369,4685,10.165601,2336,9.977369,2325,10.175601,4777,9.967369,1575,10.185601,3579
230600000000,000001.SZ,quote,10.075571,3951,1,10.0626,4951,10.088541,1077,10.0526,1610,10.098541,3588,10.0426,3802,10.108541,3870,10.0326,1468,10.118541,3654,10.0226,1792,10.128541,4248,10.0126,4211,10.138541,719,10.0026,4615,10.148541,3976,9.9926,3586,10.158541,3408,9.9826,4235,10.168541,2928,9.9726,4915,10.178541,3975
230700000000,000001.SZ,quote,10.074798,3723,1,10.05802,4300,10.091575,4517,10.04802,4052,10.101575,4451,10.03802,2252,10.111575,4653,10.02802,628,10.121575,821,10.01802,4287,10.131575,3105,10.00802,778,10.141575,3870,9.99802,4796,10.151575,1590,9.98802,2074,10.161575,2533,9.97802,4390,10.171575,2425,9.96802,2334,10.181575,2456
230800000000,000001.SZ,quote,10.073472,864,-1,10.055293,4055,10.09165,4585,10.045293,4596,10.10165,3812,10.035293,3267,10.11165,4176,10.025293,927,10.12165,4159,10.015293,2514,10.13165,4961,10.005293,3515,10.14165,2642,9.995293,3798,10.15165,524,9.985293,3444,10.16165,1773,9.975293,1166,10.17165,4267,9.965293,2221,10.18165,1608
230900000000,000001.SZ,quote,10.070872,2821,1,10.057129,1871,10.084615,4660,10.047129,4803,10.094615,623,10.037129,1846,10.104615,1781,10.027129,3338,10.114615,3233,10.017129,4595,10.124615,3763,10.007129,2285,10.134615,951,9.997129,4694,10.144615,4781,9.987129,4903,10.154615,2263,9.977129,4580,10.164615,761,9.967129,4093,10.174615,1060
231000000000,000001.SZ,quote,10.072867,183,1,10.055489,1543,10.090246,2043,10.045489,1180,10.100246,3332,10.035489,2810,10.110246,2341,10.025489,3011,10.120246,2905,10.015489,1145,10.130246,4530,10.005489,3041,10.140246,4220,9.995489,525,10.150246,4972,9.985489,2836,10.160246,4933,9.975489,3752,10.170246,4497,9.965489,1516,10.180246,1415
231100000000,000001.SZ,quote,10.074087,1397,1,10.056051,4828,10.092123,3090,10.046051,3589,10.102123,2462,10.036051,2597,10.112123,2155,10.026051,3961,10.122123,3561,10.016051,885,10.132123,2553,10.006051,1354,10.142123,3920,9.996051,1657,10.152123,3709,9.986051,4228,10.162123,1962,9.976051,2679,10.172123,588,9.966051,4640,10.182123,3608
231200000000,000001.SZ,quote,10.072071,565,-1,10.054753,2520,10.089388,1668,10.044753,1327,10.099388,3548,10.034753,3761,10.109388,3972,10.024753,4176,10.119388,1006,10.014753,1016,10.129388,1127,10.004753,4684,10.139388,4310,9.994753,1472,10.149388,4307,9.984753,1410,10.159388,559,9.974753,2693,10.169388,3232,9.964753,1800,10.179388,869
231300000000,000001.SZ,quote,10.071929,4324,-1,10.0593,1727,10.084557,1912,10.0493,1145,10.094557,2484,10.0393,1357,10.104557,3757,10.0293,765,10.114557,3065,10.0193,786,10.124557,2063,10.0093,3059,10.134557,3652,9.9993,1392,10.144557,1236,9.9893,4380,10.154557,2449,9.9793,2919,10.164557,1236,9.9693,4452,10.174557,2603
231400000000,000001.SZ,quote,10.074396,2929,1,10.060166,2957,10.088627,3184,10.050166,1203,10.098627,2001,10.040166,2526,10.108627,2191,10.030166,3287,10.118627,3483,10.020166,1114,10.128627,3899,10.010166,2971,10.138627,1213,10.000166,3358,10.148627,3864,9.990166,3827,10.158627,2084,9.980166,692,10.168627,2108,9.970166,3628,10.178627,2136
231500000000,000001.SZ,quote,10.072792,2620,1,10.057496,3226,10.088089,656,10.047496,946,10.098089,4157,10.037496,2913,10.108089,2645,10.027496,2210,10.118089,3167,10.017496,1969,10.128089,3097,10.007496,511,10.138089,1026,9.997496,1217,10.148089,3885,9.987496,3497,10.158089,2392,9.977496,3757,10.168089,2627,9.967496,4276,10.178089,661
231600000000,000001.SZ,quote,10.074635,3598,1,10.057425,4476,10.091845,4655,10.047425,1311,10.101845,2203,10.037425,2668,10.111845,1028,10.027425,3030,10.121845,3303,10.017425,1726,10.131845,2744,10.007425,2756,10.141845,4985,9.997425,4048,10.151845,2750,9.987425,1031,10.161845,3091,9.977425,2270,10.171845,3335,9.967425,700,10.181845,641
231700000000,000001.SZ,quote,10.075647,2976,-1,10.062076,4765,10.089217,2771,10.052076,821,10.099217,3601,10.042076,2209,10.109217,1756,10.032076,2609,10.119217,3809,10.022076,3481,10.129217,1305,10.012076,2174,10.139217,1686,10.002076,4233,10.149217,1202,9.992076,902,10.159217,782,9.982076,2951,10.169217,1349,9.972076,1916,10.179217,4016
231800000000,000001.SZ,quote,10.077242,2395,-1,10.057297,4730,10.097188,2673,10.047297,4367,10.107188,711,10.037297,1302,10.117188,1796,10.027297,640,10.127188,3468,10.017297,898,10.137188,1278,10.007297,3639,10.147188,2230,9.997297,2458,10.157188,1740,9.987297,2497,10.167188,3703,9.977297,1541,10.177188,3103,9.967297,2302,10.187188,1598
231900000000,000001.SZ,quote,10.079469,4110,-1,10.064041,1410,10.094897,1883,10.054041,2900,10.104897,1385,10.044041,1646,10.114897,4684,10.034041,2235,10.124897,521,10.024041,717,10.134897,4002,10.014041,1918,10.144897,2457,10.004041,4858,10.154897,1423,9.994041,4697,10.164897,2235,9.984041,1892,10.174897,2697,9.974041,3482,10.184897,1449
232000000000,000001.SZ,quote,10.078956,4143,1,10.062392,3776,10.09552,1502,10.052392,4077,10.10552,564,10.042392,4525,10.11552,1199,10.032392,1277,10.12552,4369,10.022392,1652,10.13552,1723,10.012392,2442,10.14552,2371,10.002392,3172,10.15552,1506,9.992392,2539,10.16552,2216,9.982392,3460,10.17552,2189,9.972392,1174,10.18552,3558
232100000000,000001.SZ,quote,10.077439,4551,1,10.061985,1624,10.092894,3048,10.051985,3400,10.102894,680,10.041985,2733,10.112894,729,10.031985,2578,10.122894,1348,10.021985,2682,10.132894,4156,10.011985,4566,10.142894,1237,10.001985,4015,10.152894,1858,9.991985,4856,10.162894,4909,9.981985,1918,10.172894,1135,9.971985,4892,10.182894,1553
232200000000,000001.SZ,quote,10.076181,1419,-1,10.061092,3778,10.09127,2094,10.051092,3575,10.10127,1566,10.041092,4499,10.11127,532,10.031092,2236,10.12127,4785,10.021092,4033,10.13127,2833,10.011092,4097,10.14127,2389,10.001092,1659,10.15127,1830,9.991092,2283,10.16127,1639,9.981092,1631,10.17127,2566,9.971092,1800,10.18127,4045
232300000000,000001.SZ,quote,10.074381,4656,-1,10.054501,3717,10.09426,4697,10.044501,1143,10.10426,1798,10.034501,3288,10.11426,2559,10.024501,1352,10.12426,2905,10.014501,3304,10.13426,1617,10.004501,4771,10.14426,4474,9.994501,4935,10.15426,2794,9.984501,4406,10.16426,3344,9.974501,560,10.17426,2773,9.964501,2614,10.18426,4314
232400000000,000001.SZ,quote,10.073079,3575,1,10.060357,2259,10.085801,2737,10.050357,2702,10.095801,1138,10.040357,528,10.105801,3319,10.030357,4253,10.115801,2953,10.020357,775,10.125801,3667,10.010357,3135,10.135801,1995,10.000357,3365,10.145801,2277,9.990357,1946,10.155801,2521,9.980357,1550,10.165801,2696,9.970357,2948,10.175801,2700
232500000000,000001.SZ,quote,10.074055,2375,1,10.056017,1472,10.092094,3523,10.046017,3115,10.102094,542,10.036017,4182,10.112094,4455,10.026017,3106,10.122094,2661,10.016017,4547,10.132094,1616,10.006017,4954,10.142094,1490,9.996017,3139,10.152094,4190,9.986017,726,10.162094,4005,9.976017,3969,10.172094,1957,9.966017,3336,10.182094,504
232600000000,000001.SZ,quote,10.071676,1519,-1,10.056246,715,10.087107,2963,10.046246,2098,10.097107,4174,10.036246,4133,10.107107,1523,10.026246,2622,10.117107,2836,10.016246,4988,10.127107,4398,10.006246,1851,10.137107,2808,9.996246,4743,10.147107,2550,9.986246,1559,10.157107,4019,9.976246,1459,10.167107,3354,9.966246,1908,10.177107,4750
232700000000,000001.SZ,quote,10.073905,2047,-1,10.056427,3143,10.091384,3981,10.046427,1593,10.101384,920,10.036427,885,10.111384,4667,10.026427,1938,10.121384,674,10.016427,4382,10.131384,4614,10.006427,535,10.141384,4608,9.996427,4714,10.151384,1994,9.986427,1901,10.161384,794,9.976427,1559,10.171384,3419,9.966427,1949,10.181384,1442
232800000000,000001.SZ,quote,10.070929,4960,1,10.053302,1681,10.088556,2101,10.043302,3330,10.098556,2623,10.033302,4523,10.108556,1171,10.023302,2233,10.118556,906,10.013302,1784,10.128556,4513,10.003302,1570,10.138556,592,9.993302,1872,10.148556,3081,9.983302,1211,10.158556,686,9.973302,626,10.168556,1874,9.963302,1887,10.178556,4425
232900000000,000001.SZ,quote,10.071515,1215,1,10.052119,4297,10.090911,4698,10.042119,4804,10.100911,2528,10.032119,3227,10.110911,2553,10.022119,2234,10.120911,1883,10.012119,4032,10.130911,778,10.002119,2400,10.140911,1959,9.992119,1898,10.150911,2954,9.982119,902,10.160911,536,9.972119,4332,10.170911,4379,9.962119,763,10.180911,602
233000000000,000001.SZ,quote,10.069913,952,1,10.051735,1366,10.08809,3343,10.041735,903,10.09809,3611,10.031735,4940,10.10809,3185,10.021735,1715,10.11809,2905,10.011735,3623,10.12809,610,10.001735,4647,10.13809,4678,9.991735,3524,10.14809,1824,9.981735,909,10.15809,4934,9.971735,3175,10.16809,1459,9.961735,3433,10.17809,1190
233100000000,000001.SZ,quote,10.071597,4279,1,10.058475,3639,10.08472,872,10.048475,676,10.09472,4241,10.038475,2873,10.10472,2799,10.028475,1397,10.11472,1342,10.018475,4121,10.12472,1400,10.008475,3557,10.13472,1011,9.998475,2422,10.14472,3823,9.988475,2922,10.15472,4602,9.978475,4500,10.16472,2532,9.968475,4360,10.17472,1530
233200000000,000001.SZ,quote,10.072779,275,-1,10.055869,1695,10.089688,3089,10.045869,3990,10.099688,4646,10.035869,2787,10.109688,4769,10.025869,2169,10.119688,2704,10.015869,2378,10.129688,1608,10.005869,4117,10.139688,4931,9.995869,3992,10.149688,4516,9.985869,1109,10.159688,3246,9.975869,3057,10.169688,2008,9.965869,3283,10.179688,3154
233300000000,000001.SZ,quote,10.074598,4863,1,10.061944,4098,10.087252,4568,10.051944,922,10.097252,864,10.041944,4331,10.107252,1223,10.031944,1183,10.117252,885,10.021944,2402,10.127252,3502,10.011944,2045,10.137252,2293,10.001944,3790,10.147252,2324,9.991944,3361,10.157252,1716,9.981944,1437,10.167252,4351,9.971944,1970,10.177252,2154
233400000000,000001.SZ,quote,10.073192,809,1,10.053531,3125,10.092853,4866,10.043531,4950,10.102853,4054,10.033531,3944,10.112853,2528,10.023531,1402,10.122853,2728,10.013531,2312,10.132853,4939,10.003531,4319,10.142853,962,9.993531,3575,10.152853,1400,9.983531,1026,10.162853,3308,9.973531,2989,10.172853,1694,9.963531,1449,10.182853,1420
233500000000,000001.SZ,quote,10.075257,4197,1,10.057682,2603,10.092831,1439,10.047682,1711,10.102831,3665,10.037682,3164,10.112831,3250,10.027682,1463,10.122831,4398,10.017682,2181,10.132831,2406,10.007682,3726,10.142831,3694,9.997682,3965,10.152831,3002,9.987682,4995,10.162831,1482,9.977682,2782,10.172831,2327,9.967682,1222,10.182831,2285
233600000000,000001.SZ,quote,10.076991,290,-1,10.05778,1260,10.096201,4979,10.04778,975,10.106201,1459,10.03778,1380,10.116201,539,10.02778,3857,10.126201,2531,10.01778,1848,10.136201,1984,10.00778,2742,10.146201,2723,9.99778,2426,10.156201,1801,9.98778,3649,10.166201,3345,9.97778,2675,10.176201,3074,9.96778,1157,10.186201,4709
